run_id,experiment_id,config_hash,commit_sha,environment_hash,dataset_id,model_id,total_state_dim,atrial_state_dim,rhythm_state_dim,dtype_bytes,seed,patient_id,recurrent_state_bytes,recurrent_param_count,readout_param_count,macro_f1,sensitivity,specificity,ppv,acc_concordant,acc_discordant,status
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0012,128,512,33,0.9892759094028827,0.9920424403183024,0.991869918699187,0.9973333333333333,0.9909297052154195,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0013,128,512,33,0.9906498363721365,0.9807692307692307,0.997093023255814,0.9935064935064936,0.9907192575406032,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0014,128,512,33,0.9959767617760182,0.9962825278810409,0.9956709956709957,0.9962825278810409,0.9976689976689976,0.9859154929577465,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0015,128,512,33,0.9959948092728176,0.995850622406639,0.9961389961389961,0.995850622406639,0.9954853273137697,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0016,128,512,33,0.9928157822894664,0.9932432432432432,0.9943181818181818,0.9865771812080537,0.9953917050691244,0.9848484848484849,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0019,128,512,33,0.9898863631766529,0.9866071428571429,0.9927536231884058,0.9910313901345291,0.9911894273127754,0.9782608695652174,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0025,128,512,33,0.9879227053140096,0.9888888888888889,0.9869565217391304,0.9888888888888889,0.9909502262443439,0.9655172413793104,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0029,128,512,33,0.9859459763330243,0.9961977186311787,0.9746835443037974,0.9776119402985075,0.9886621315192744,0.9661016949152542,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0031,128,512,33,0.9939369197126908,0.9911111111111112,0.9963636363636363,0.9955357142857143,0.9932126696832579,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0032,128,512,33,0.9859873886497847,0.9883268482490273,0.9835390946502057,0.9844961240310077,0.9910913140311804,0.9411764705882353,PASS
